sn1;sn2;nbcar;unemp;ageyngst;hhtype;sn3;sn4;dyear;ddayofwk;working_day;dml1_0;dml1_1;dml1_2;dml1_3;dml1_4;dml1_5;dml1_6;dml1_7;dml1_8;dml1_9a;dml1_9b;dml2_01;a_alone;a_wch9;a_wothh;a_wothp;a_asleep;a_noans;a_totwth;dage;dsex;dethnic;pop_den;numadult;numchild;child;num0_2;num3_4;num5_9;econact;hrs_unpd;hrs_job1;hrs_job2;hrs_tot;nssecb;nssecb_8;nssecb_5;nssecb_3;wtdry_ug;car;health;hiqual4;region;hnumb;selfemp;public;cadre;parttime;shiftwork;flexitime;nethinc;indlabinc
228;53;1;8,1;6;3;2;2;2000;1;0;550;510;0;130;0;10;0;0;110;130;0;520;50;0;300;0;1030;60;1440;28;1;0;352,44;2;0;0;0;0;0;1;;16;;16;13,3;7;5;3;1,996485445;1;2;12;10;2;0;0;0;1;1;0;-24,63853073;0
228;75;2;8,1;6;3;1;1;2000;5;5;760;0;0;50;0;0;0;0;450;20;160;580;0;0;80;0;580;780;1440;63;1;0;352,44;2;0;0;0;0;0;3;;;;;13,3;7;5;3;;1;4;12;10;2;0;0;0;0;0;0;191,8829498;0
228;86;2;8,1;2;2;1;1;2000;7;5;700;0;0;360;0;80;0;0;180;120;0;630;0;810;810;0;630;0;3060;33;2;0;352,44;2;3;1;0;1;1;3;;;;;14,1;8;6;4;0,452564053;1;3;12;10;5;0;0;0;0;0;0;35,93597412;0
228;86;2;8,1;2;2;1;2;2000;2;5;580;0;0;550;0;30;0;0;190;70;20;530;140;520;410;0;530;0;1880;33;2;0;352,44;2;3;1;0;1;1;3;;;;;14,1;8;6;4;1,150351796;1;3;12;10;5;0;0;0;0;0;0;35,93597412;0
228;86;2;8,1;2;2;2;1;2000;7;1;770;100;0;180;0;30;0;0;230;130;0;690;0;650;650;0;790;0;2740;35;1;0;352,44;2;3;1;0;1;1;1;;50;;50;8,1;4;3;2;0,486683489;1;2;12;10;5;1;0;0;0;0;0;35,93597412;0
228;86;2;8,1;2;2;2;2;2000;2;0;310;590;0;0;0;290;0;0;180;50;20;220;0;160;270;20;810;340;1760;35;1;0;352,44;2;3;1;0;1;1;1;;50;;50;8,1;4;3;2;1,236052216;1;2;12;10;5;1;0;0;0;0;0;35,93597412;0
228;144;2;8,1;6;1;1;2;2000;6;5;710;0;0;350;0;30;0;0;350;0;0;590;700;0;150;0;590;0;1440;58;2;0;352,44;1;0;0;0;0;0;3;;;;;4,1;2;1;1;0,585027346;1;3;12;10;1;0;1;1;0;0;0;166,7862396;0
228;177;1;8,1;6;1;1;1;2000;5;0;540;390;0;120;0;30;0;30;250;80;0;460;110;0;0;480;850;0;1440;38;1;0;352,44;1;0;0;0;0;0;1;;37;;37;2;1,1;1;1;2,097016429;1;2;1;10;1;0;0;1;0;0;0;-9,13058567;0
228;177;1;8,1;6;1;1;2;2000;6;1;630;0;0;200;0;210;0;0;210;180;10;490;100;0;0;850;490;0;1440;38;1;0;352,44;1;0;0;0;0;0;1;;37;;37;2;1,1;1;1;0,865358206;1;2;1;10;1;0;0;1;0;0;0;-9,13058567;0
228;188;1;8,1;4;2;1;1;2000;7;5;680;0;0;160;0;170;0;80;150;200;0;530;0;0;910;570;530;0;2010;49;1;0;352,44;3;1;1;0;0;0;2;;;;;14,1;8;6;4;0,627102949;1;2;12;10;4;0;0;0;0;0;0;126,1910019;0
228;188;1;8,1;4;2;1;2;2000;2;5;530;0;0;110;0;240;80;190;170;120;0;420;80;0;660;280;420;0;1440;49;1;0;352,44;3;1;1;0;0;0;2;;;;;14,1;8;6;4;1,595830478;1;2;12;10;4;0;0;0;0;0;0;126,1910019;0
228;188;1;8,1;4;2;2;1;2000;7;5;730;0;0;50;0;0;0;150;80;370;60;690;0;0;730;0;690;20;1440;43;2;0;352,44;3;1;1;0;0;0;3;;;;;14,1;8;6;4;0,571087507;1;3;12;10;4;0;0;0;0;0;0;126,1910019;0
228;188;1;8,1;4;2;2;2;2000;2;5;720;0;0;100;0;250;0;140;160;70;0;590;0;0;850;260;590;0;1700;43;2;0;352,44;3;1;1;0;0;0;3;;;;;14,1;8;6;4;1,453379768;1;3;12;10;4;0;0;0;0;0;0;126,1910019;0
229;338;0;6,5;4;4;1;2;2000;7;1;810;0;0;240;0;0;0;0;290;40;60;660;390;0;10;50;660;90;1440;42;2;0;306,53;1;1;1;0;0;0;1;;25;;25;12,4;6;5;3;0,56412799;4;2;4;10;2;0;0;0;1;0;0;87,11607361;0
229;349;1;6,5;3;2;1;1;2000;3;5;610;0;0;110;0;0;0;70;220;110;320;530;290;0;270;130;530;50;1630;37;1;0;306,53;2;2;1;0;0;1;3;;;;;14,1;8;6;4;;2;3;12;10;4;0;0;0;0;0;0;323,9860229;0
229;349;1;6,5;3;2;1;2;2000;6;5;800;0;0;50;0;290;0;0;90;90;120;660;20;0;500;270;660;0;1450;37;1;0;306,53;2;2;1;0;0;1;3;;;;;14,1;8;6;4;;2;3;12;10;4;0;0;0;0;0;0;323,9860229;0
229;349;1;6,5;3;2;2;1;2000;3;0;560;530;0;110;0;10;0;0;140;90;0;420;110;0;350;30;950;0;1440;35;2;0;306,53;2;2;1;0;0;1;1;;38;;38;11,2;5;4;3;1,286890315;1;3;5;10;4;0;0;0;0;1;1;323,9860229;174
229;349;1;6,5;3;2;2;2;2000;6;1;780;0;0;260;0;190;0;0;80;100;30;660;0;0;600;180;660;0;1440;35;2;0;306,53;2;2;1;0;0;1;1;;38;;38;11,2;5;4;3;0,528913104;1;3;5;10;4;0;0;0;0;1;1;323,9860229;174
229;361;1;6,5;6;1;1;1;2000;7;0;840;180;0;100;0;20;0;0;220;70;10;800;440;0;0;0;980;20;1440;36;1;0;306,53;1;0;0;0;0;0;1;;44;;44;13,4;7;5;3;0,830399407;1;1;4;10;1;0;0;0;0;1;0;301,5640869;315,4734497
229;361;1;6,5;6;1;1;2;2000;1;4;890;230;0;100;0;60;0;100;0;60;0;810;100;0;300;0;1040;0;1440;36;1;0;306,53;1;0;0;0;0;0;1;;44;;44;13,4;7;5;3;2,051489949;1;1;4;10;1;0;0;0;0;1;0;301,5640869;315,4734497
229;383;2;6,5;6;6;3;1;2000;5;0;720;340;0;60;20;20;0;0;120;60;100;580;90;0;290;150;920;70;1520;19;2;0;306,53;4;0;0;0;0;0;1;;3;;3;12,1;6;5;3;2,875629212;1;2;3;10;4;0;0;0;1;0;0;315,4509888;0
229;383;2;6,5;6;6;3;2;2000;6;0;520;200;0;150;0;20;0;0;380;40;130;380;410;0;430;50;580;10;1480;19;2;0;306,53;4;0;0;0;0;0;1;;3;;3;12,1;6;5;3;;1;2;3;10;4;0;0;0;1;0;0;315,4509888;0
229;383;2;6,5;6;6;4;1;2000;5;5;920;0;0;0;0;10;0;0;0;0;510;780;380;0;60;10;780;210;1440;92;2;0;306,53;4;0;0;0;0;0;3;;;;;14,1;8;6;4;;4;2;12;10;4;0;0;0;0;0;0;315,4509888;0
229;383;2;6,5;6;6;4;2;2000;6;5;910;0;0;0;0;0;0;0;120;0;410;800;550;0;40;0;800;50;1440;92;2;0;306,53;4;0;0;0;0;0;3;;;;;14,1;8;6;4;;4;2;12;10;4;0;0;0;0;0;0;315,4509888;0
230;455;0;4,7;6;8;1;1;2000;4;5;610;0;390;100;0;130;0;0;120;90;0;460;40;0;80;100;850;390;1460;19;1;0;5773,33;4;0;0;0;0;0;3;;;;;15;9;7;5;1,837680449;3;2;3;8;4;0;0;0;1;0;0;29,20977974;0
230;455;0;4,7;6;8;3;1;2000;4;5;760;0;330;50;0;50;0;0;50;200;0;300;230;0;570;380;630;10;1820;19;2;0;5773,33;4;0;0;0;0;0;3;;;;;15;9;7;5;1,867146909;2;1;3;8;4;0;0;0;0;0;0;29,20977974;0
230;455;0;4,7;6;8;3;2;2000;6;5;690;0;250;150;0;40;0;0;290;20;0;590;50;0;510;10;840;40;1450;19;2;0;5773,33;4;0;0;0;0;0;3;;;;;15;9;7;5;0,774148224;2;1;3;8;4;0;0;0;0;0;0;29,20977974;0
230;466;1;4,7;4;2;1;2;2000;1;0;540;680;0;130;0;20;10;0;40;20;0;470;0;260;260;0;1150;30;1960;51;2;0;5773,33;2;2;1;0;0;0;1;;48;;48;4,1;2;1;1;1,086139835;2;2;1;8;4;0;1;1;0;0;0;560,2263184;348,4078369
230;513;0;4,7;6;1;1;1;2000;6;0;540;70;0;100;90;70;0;50;380;130;10;320;390;0;0;660;390;0;1440;37;1;0;5773,33;1;0;0;0;0;0;1;;45;;45;3,1;1,2;1;1;0,88206536;4;5;2;8;1;0;0;1;0;0;1;370,4291992;379,5597839
230;513;0;4,7;6;1;1;2;2000;2;0;350;730;0;20;0;0;0;0;260;80;0;280;170;0;0;260;1010;0;1440;37;1;0;5773,33;1;0;0;0;0;0;1;;45;;45;3,1;1,2;1;1;2,267104484;4;5;2;8;1;0;0;1;0;0;1;370,4291992;379,5597839
230;546;1;4,7;6;8;1;1;2000;3;5;710;0;250;130;0;30;0;30;120;170;0;480;50;0;510;150;730;0;1440;19;2;0;5773,33;5;0;0;0;0;0;2;;;;;15;9;7;5;1,405577991;1;1;3;8;5;0;0;0;1;0;0;175,9148102;0
230;546;1;4,7;6;8;3;2;2000;6;5;630;0;0;240;0;300;0;0;210;60;0;500;60;0;880;0;500;0;1440;20;2;0;5773,33;5;0;0;0;0;0;2;;;;;15;9;7;5;0,554017806;1;3;3;8;5;0;0;0;1;0;0;175,9148102;0
230;546;1;4,7;6;8;5;1;2000;3;5;520;0;0;110;0;230;50;0;0;530;0;270;120;0;70;670;270;320;1450;19;2;0;5773,33;5;0;0;0;0;0;2;;;;;15;9;7;5;1,405577991;4;3;3;8;5;0;1;0;0;0;0;175,9148102;0
230;546;1;4,7;6;8;5;2;2000;6;5;710;0;0;120;0;250;120;0;70;170;0;440;450;0;0;550;440;0;1440;19;2;0;5773,33;5;0;0;0;0;0;2;;;;;15;9;7;5;0,575982892;4;3;3;8;5;0;1;0;0;0;0;175,9148102;0
231;741;1;4,7;6;3;1;1;2001;5;5;830;0;0;400;30;100;30;0;0;50;0;540;480;0;420;0;540;0;1440;54;2;0;630,52;3;0;0;0;0;0;3;;;;;4,1;2;1;1;1,251020444;3;1;12;8;3;0;1;0;1;0;0;369,6623535;0
231;741;1;4,7;6;3;1;2;2001;7;5;710;0;0;310;140;140;30;20;90;0;0;540;30;0;870;430;540;0;1870;54;2;0;630,52;3;0;0;0;0;0;3;;;;;4,1;2;1;1;0,525016236;3;1;12;8;3;0;1;0;1;0;0;369,6623535;0
231;741;1;4,7;6;3;2;1;2001;5;0;730;350;0;120;0;30;40;0;0;170;0;480;320;0;260;180;830;0;1590;54;1;0;630,52;3;0;0;0;0;0;1;;;;;2;1,1;1;1;1,35344951;1;1;1;8;3;0;0;1;0;0;0;369,6623535;348,4078369
231;741;1;4,7;6;3;3;1;2001;5;0;650;640;0;40;0;10;0;50;0;50;0;530;120;0;140;10;1170;0;1440;19;2;0;630,52;3;0;0;0;0;0;1;;19;;19;15;9;7;5;1,434555138;4;1;2;8;3;0;0;0;1;0;1;369,6623535;0
231;752;2;4,7;6;8;1;1;2001;3;0;640;430;0;120;0;40;0;10;140;60;0;540;450;0;0;20;970;0;1440;32;2;0;630,52;2;0;0;0;0;0;1;;36;;36;7,1;3;2;2;1,302169231;1;2;4;8;2;0;0;0;0;0;0;571,6915283;214,0877533
231;752;2;4,7;6;8;1;2;2001;6;1;600;0;0;320;30;190;0;0;150;150;0;470;30;0;0;940;470;0;1440;32;2;0;630,52;2;0;0;0;0;0;1;;36;;36;7,1;3;2;2;0,534687744;1;2;4;8;2;0;0;0;0;0;0;571,6915283;214,0877533
231;752;2;4,7;6;8;2;1;2001;3;2;620;0;0;310;210;200;0;20;10;70;0;420;0;0;0;1020;420;0;1440;35;2;0;630,52;2;0;0;0;0;0;1;;40;;40;4,1;2;1;1;1,312705021;1;1;2;8;2;0;0;1;0;1;0;571,6915283;348,4078369
231;752;2;4,7;6;8;2;2;2001;6;2;520;0;0;320;0;360;0;0;50;190;0;390;0;0;0;1050;390;0;1440;35;2;0;630,52;2;0;0;0;0;0;1;;40;;40;4,1;2;1;1;0,539092634;1;1;2;8;2;0;0;1;0;1;0;571,6915283;348,4078369
231;774;0;4,7;6;1;1;1;2001;7;2;580;0;0;290;0;160;0;0;330;80;0;500;160;0;0;600;500;180;1440;43;2;0;630,52;1;0;0;0;0;0;1;;53;;53;10;5;4;3;0,46870405;3;2;2;8;1;0;0;1;0;1;0;196,6463318;181,5
232;26;2;8;6;3;1;1;2000;6;5;800;0;0;400;0;0;0;0;170;70;0;600;370;0;470;0;600;0;1440;45;1;0;131,07;2;0;0;0;0;0;3;;;;;10;5;4;3;1,312976159;1;3;3;9;2;0;0;1;0;0;0;9,2134161;0
232;26;2;8;6;3;1;2;2000;2;5;580;0;0;230;350;120;0;0;140;20;0;510;450;0;0;480;510;0;1440;45;1;0;131,07;2;0;0;0;0;0;3;;;;;10;5;4;3;3,283089838;1;3;3;9;2;0;0;1;0;0;0;9,2134161;0
232;26;2;8;6;3;2;1;2000;6;1;520;210;0;250;0;10;170;0;190;90;0;380;330;0;0;520;590;0;1440;37;2;0;131,07;2;0;0;0;0;0;1;;;;;10;5;4;3;1,312590789;1;3;7;9;2;0;0;1;0;0;0;9,2134161;0
232;26;2;8;6;3;2;2;2000;2;0;610;500;0;60;0;0;70;0;90;110;0;410;360;0;0;170;910;0;1440;37;2;0;131,07;2;0;0;0;0;0;1;;;;;10;5;4;3;3,28219637;1;3;7;9;2;0;0;1;0;0;0;9,2134161;0
232;37;1;8;6;1;1;1;2000;7;0;470;0;0;420;0;270;0;0;60;40;180;440;180;160;0;660;440;0;1440;37;1;0;131,07;1;0;0;0;0;0;1;;43;;43;11,1;5;4;3;;1;2;12;9;1;0;0;0;0;0;0;267,1463318;252
232;37;1;8;6;1;1;2;2000;3;0;550;610;0;0;0;20;0;0;260;0;0;500;0;0;0;330;1110;0;1440;37;1;0;131,07;1;0;0;0;0;0;1;;43;;43;11,1;5;4;3;3,268799341;1;2;12;9;1;0;0;0;0;0;0;267,1463318;252
232;59;2;8;3;6;1;1;2001;3;0;520;390;0;200;40;40;0;140;30;70;10;410;120;210;370;280;800;10;1970;41;2;0;131,07;4;2;1;0;0;1;1;;28;;28;10;5;4;3;0,928237527;1;3;4;9;6;0;0;1;1;0;0;527,5771484;125
232;59;2;8;3;6;1;2;2001;6;1;820;0;0;80;180;230;0;0;60;70;0;480;0;0;940;670;480;20;2110;41;2;0;131,07;4;2;1;0;0;1;1;;28;;28;10;5;4;3;0,382063372;1;3;4;9;6;0;0;1;1;0;0;527,5771484;125
232;59;2;8;3;6;3;1;2001;3;0;640;510;0;40;0;10;0;140;10;90;0;510;70;80;330;230;1020;0;1760;27;1;0;131,07;4;2;1;0;0;1;1;;38;;38;2;1,1;1;1;1,040226385;1;1;4;9;6;0;0;1;0;0;0;527,5771484;193
232;59;2;8;3;6;3;2;2001;6;1;1060;0;0;100;0;10;200;0;0;70;0;520;20;10;680;680;520;0;1920;27;1;0;131,07;4;2;1;0;0;1;1;;38;;38;2;1,1;1;1;0,427790195;1;1;4;9;6;0;0;1;0;0;0;527,5771484;193
232;71;4;8;6;3;1;1;2000;7;0;410;840;0;0;0;0;0;0;150;40;0;360;40;0;120;80;1200;0;1440;36;1;0;131,07;2;0;0;0;0;0;1;;77;;77;4,1;2;1;1;1,042692614;1;2;2;9;2;0;1;1;0;1;0;488,0635681;288,6835938
232;71;4;8;6;3;1;2;2000;1;0;700;150;0;200;0;0;0;30;220;140;0;620;320;0;310;90;770;0;1490;36;1;0;131,07;2;0;0;0;0;0;1;;77;;77;4,1;2;1;1;2,606775086;1;2;2;9;2;0;1;1;0;1;0;488,0635681;288,6835938
232;71;4;8;6;3;2;1;2000;7;1;830;0;0;210;0;100;0;0;300;0;0;730;590;0;90;30;730;0;1440;32;2;0;131,07;2;0;0;0;0;0;1;;41;;41;5;2;1;1;1,042334411;2;3;4;9;2;0;0;1;0;0;0;488,0635681;224,0184784
232;71;4;8;6;3;2;2;2000;1;0;600;430;0;140;0;60;0;0;120;90;0;490;140;0;320;60;920;0;1440;32;2;0;131,07;2;0;0;0;0;0;1;;41;;41;5;2;1;1;2,605851098;2;3;4;9;2;0;0;1;0;0;0;488,0635681;224,0184784
232;93;2;8;6;5;1;2;2000;6;1;520;0;0;240;0;100;0;0;470;110;0;440;530;0;310;160;440;0;1440;56;1;0;131,07;2;0;0;0;0;0;1;;70;;70;3,3;1,2;1;1;0,468043694;1;2;3;9;2;1;0;0;0;0;0;359,6846619;245,7550659
232;93;2;8;6;5;2;1;2000;5;0;570;470;0;10;0;210;0;0;70;100;10;450;200;0;100;220;920;0;1440;22;2;0;131,07;2;0;0;0;0;0;1;;42;;42;4,1;2;1;1;1,159273902;1;2;3;9;2;0;1;0;0;0;0;359,6846619;138,5681305
232;93;2;8;6;5;2;2;2000;6;1;620;0;0;200;0;420;0;0;70;130;0;460;130;0;350;610;460;0;1550;22;2;0;131,07;2;0;0;0;0;0;1;;42;;42;4,1;2;1;1;0,479145955;1;2;3;9;2;0;1;0;0;0;0;359,6846619;138,5681305
232;106;2;8;6;3;1;2;2001;2;4;650;0;0;270;0;260;0;140;50;70;0;470;310;0;360;110;470;190;1440;52;2;0;131,07;2;0;0;0;0;0;1;;38;;38;4,1;2;1;1;1,219454988;1;3;7;9;2;0;1;0;0;1;0;187,3614655;0
232;106;2;8;6;3;2;2;2001;2;0;630;540;0;30;0;0;0;160;0;80;0;450;110;0;340;0;990;0;1440;47;1;0;131,07;2;0;0;0;0;0;1;;40;;40;13,5;7;5;3;1,323927877;1;2;4;9;2;0;0;0;0;0;0;187,3614655;212
232;117;1;8;6;3;2;1;2000;4;0;610;330;0;100;50;50;0;0;210;80;10;500;190;0;370;170;830;0;1560;42;2;0;131,07;2;0;0;0;0;0;1;;15;;15;12,1;6;5;3;4,384561666;2;3;12;9;2;0;0;0;1;0;0;118,8999329;68
232;117;1;8;6;3;2;2;2000;7;1;750;0;0;370;60;30;0;0;140;90;0;600;260;0;520;370;600;0;1750;42;2;0;131,07;2;0;0;0;0;0;1;;15;;15;12,1;6;5;3;1,754230711;2;3;12;9;2;0;0;0;1;0;0;118,8999329;68
232;140;0;8;6;1;1;1;2001;5;5;690;0;0;70;0;100;0;310;0;50;220;600;0;0;0;40;600;800;1440;47;1;0;131,07;1;0;0;0;0;0;3;;;;;7,2;3;2;2;;4;3;12;9;1;0;1;0;0;0;0;19,94259644;0
232;140;0;8;6;1;1;2;2001;7;5;660;0;0;20;0;180;0;90;90;10;390;610;0;0;0;60;610;770;1440;47;1;0;131,07;1;0;0;0;0;0;3;;;;;7,2;3;2;2;;4;3;12;9;1;0;1;0;0;0;0;19,94259644;0
232;151;1;8;3;2;1;1;2000;3;1;650;0;0;530;0;60;0;0;110;90;0;490;530;250;110;50;490;10;1440;33;2;0;131,07;2;1;1;0;0;1;1;;30;;30;7,2;3;2;2;2,309703655;1;1;5;9;3;0;0;0;1;0;0;251,6038818;83
232;151;1;8;3;2;1;2;2000;6;1;690;0;0;330;0;60;0;90;190;80;0;550;500;330;350;270;550;0;2000;33;2;0;131,07;2;1;1;0;0;1;1;;30;;30;7,2;3;2;2;0,92395148;1;1;5;9;3;0;0;0;1;0;0;251,6038818;83
232;151;1;8;3;2;2;1;2000;3;0;540;480;0;70;0;80;0;0;190;80;0;490;180;10;130;150;970;0;1440;37;1;0;131,07;2;1;1;0;0;1;1;;45;;45;8,1;4;3;2;2,310582111;1;2;12;9;3;1;0;0;0;0;0;251,6038818;173,2101593
232;151;1;8;3;2;2;2;2000;6;1;490;0;0;210;0;350;0;110;90;40;150;390;100;520;270;890;390;0;2170;37;1;0;131,07;2;1;1;0;0;1;1;;45;;45;8,1;4;3;2;;1;2;12;9;3;1;0;0;0;0;0;251,6038818;173,2101593
232;184;1;8;3;4;1;1;2000;6;0;430;250;0;340;0;270;0;0;50;100;0;230;720;0;0;240;480;0;1440;35;2;0;131,07;1;2;1;0;0;1;1;;4;;4;13,4;7;5;3;0,340987619;1;1;12;9;3;0;0;0;1;0;0;71,71656036;16
233;210;1;2,9;3;2;1;1;2000;7;1;680;0;0;310;0;80;0;0;330;30;10;640;20;590;570;10;640;0;1850;32;2;0;594,68;2;2;1;0;0;2;1;;;;;7,1;3;2;2;0,49164182;1;3;3;8;4;0;1;0;0;0;0;506,9675598;254,0415649
233;210;1;2,9;3;2;1;2;2000;2;0;550;390;0;90;0;60;0;0;90;240;20;430;180;370;270;40;820;10;2060;32;2;0;594,68;2;2;1;0;0;2;1;;;;;7,1;3;2;2;1,249053855;1;3;3;8;4;0;1;0;0;0;0;506,9675598;254,0415649
233;210;1;2,9;3;2;2;1;2000;7;1;670;0;0;220;0;70;0;0;150;50;280;570;0;630;700;10;570;50;1960;37;1;0;594,68;2;2;1;0;0;2;1;;36;;36;7,1;3;2;2;;2;3;4;8;4;0;0;0;0;0;0;506,9675598;237,5
233;210;1;2,9;3;2;2;2;2000;2;0;350;430;0;0;0;0;0;0;130;290;240;300;0;0;50;0;720;670;1440;37;1;0;594,68;2;2;1;0;0;2;1;;36;;36;7,1;3;2;2;;2;3;4;8;4;0;0;0;0;0;0;506,9675598;237,5
233;221;2;2,9;6;3;1;1;2000;4;0;550;550;0;90;0;30;0;0;180;40;0;480;140;0;230;10;1030;40;1450;33;1;0;594,68;2;0;0;0;0;0;1;;65;;65;5;2;1;1;2,128771294;1;2;1;8;2;0;0;1;0;0;0;743,9393311;438,7990723
233;221;2;2,9;6;3;1;2;2000;7;1;690;0;0;20;0;130;0;100;300;200;0;630;0;0;810;270;630;0;1710;33;1;0;594,68;2;0;0;0;0;0;1;;65;;65;5;2;1;1;0,893037806;1;2;1;8;2;0;0;1;0;0;0;743,9393311;438,7990723
233;221;2;2,9;6;3;2;1;2000;4;0;580;510;0;60;0;30;0;0;210;50;0;540;100;0;290;0;1050;0;1440;27;2;0;594,68;2;0;0;0;0;0;1;;45;;45;4,1;2;1;1;1,935616341;1;1;1;8;2;0;1;1;0;0;0;743,9393311;325
233;221;2;2,9;6;3;2;2;2000;7;1;680;0;0;70;0;180;0;60;280;170;0;600;0;0;840;200;600;0;1640;27;2;0;594,68;2;0;0;0;0;0;1;;45;;45;4,1;2;1;1;0,8152942;1;1;1;8;2;0;1;1;0;0;0;743,9393311;325
233;232;2;2,9;6;3;1;1;2000;6;0;380;230;0;0;0;190;0;0;360;260;20;230;240;0;660;90;460;0;1450;52;1;0;594,68;2;0;0;0;0;0;1;;80;;80;5;2;1;1;0,620612361;1;2;12;8;2;0;0;1;0;0;0;645,1074219;554,272522
233;232;2;2,9;6;3;1;2;2000;2;0;640;680;0;0;0;0;0;0;70;50;0;310;110;0;90;250;990;0;1440;52;1;0;594,68;2;0;0;0;0;0;1;;80;;80;5;2;1;1;1,595450557;1;2;12;8;2;0;0;1;0;0;0;645,1074219;554,272522
233;232;2;2,9;6;3;2;1;2000;6;1;580;0;0;130;0;320;0;20;280;110;0;480;220;0;720;30;480;0;1450;51;2;0;594,68;2;0;0;0;0;0;1;;29;;29;7,1;3;2;2;0,577711379;1;1;12;8;2;0;0;0;1;0;0;645,1074219;115,4734421
233;232;2;2,9;6;3;2;2;2000;2;1;750;0;0;390;0;0;0;0;260;40;0;460;520;0;190;0;460;270;1440;51;2;0;594,68;2;0;0;0;0;0;1;;29;;29;7,1;3;2;2;1,487599796;1;1;12;8;2;0;0;0;1;0;0;645,1074219;115,4734421
233;254;2;2,9;2;2;2;1;2000;5;5;570;0;0;510;20;60;0;40;40;170;30;410;40;870;850;130;410;0;2300;33;2;0;594,68;2;2;1;0;1;1;3;;;;;2;1,1;1;1;1,577980284;1;2;5;8;4;0;0;1;0;0;0;181,5667419;0
233;254;2;2,9;2;2;2;2;2000;7;5;580;0;0;350;140;50;0;100;110;110;0;430;0;1010;1010;310;430;0;2760;33;2;0;594,68;2;2;1;0;1;1;3;;;;;2;1,1;1;1;0,661416214;1;2;5;8;4;0;0;1;0;0;0;181,5667419;0
233;265;1;2,9;4;4;1;1;2000;3;0;620;240;0;200;0;40;0;0;180;140;20;460;140;0;0;60;700;500;1440;42;2;0;594,68;2;2;1;0;0;0;1;;24;;24;10;5;4;3;0,894022644;1;3;12;8;4;0;1;1;1;0;0;291,149292;83
233;265;1;2,9;4;4;1;2;2000;6;1;670;0;0;250;0;390;0;0;80;50;0;500;180;0;0;310;500;370;1450;42;2;0;594,68;2;2;1;0;0;0;1;;24;;24;10;5;4;3;0,367676094;1;3;12;8;4;0;1;1;1;0;0;291,149292;83
233;312;2;2,9;1;2;1;1;2000;7;1;720;0;0;240;20;60;0;70;210;80;40;630;0;0;610;190;630;10;1440;24;2;0;594,68;2;1;1;1;0;0;1;;10;;10;13,4;7;5;3;0,499932985;2;3;4;8;3;0;0;0;1;0;0;286,8760376;34,43125153
233;312;2;2,9;1;2;1;2;2000;2;0;820;100;0;300;0;40;0;0;20;80;80;740;0;60;110;100;840;330;1440;24;2;0;594,68;2;1;1;1;0;0;1;;10;;10;13,4;7;5;3;1,268886376;2;3;4;8;3;0;0;0;1;0;0;286,8760376;34,43125153
233;312;2;2,9;1;2;2;1;2000;7;1;630;0;0;160;10;140;0;0;330;80;90;570;0;0;680;180;570;10;1440;23;1;0;594,68;2;1;1;1;0;0;1;;45;;45;12,3;6;5;3;0,557232409;2;2;8;8;3;0;0;0;0;0;0;286,8760376;227,2517395
233;312;2;2,9;1;2;2;2;2000;2;0;660;450;0;110;0;30;0;0;10;40;140;570;40;0;230;40;1000;130;1440;23;1;0;594,68;2;1;1;1;0;0;1;;45;;45;12,3;6;5;3;;2;2;8;8;3;0;0;0;0;0;0;286,8760376;227,2517395
233;403;2;2,9;6;3;1;1;2000;5;0;530;490;0;180;0;10;0;0;190;40;0;450;180;0;320;0;940;0;1440;44;2;0;594,68;3;0;0;0;0;0;1;;40;;40;13,2;7;5;3;1,960044722;2;3;12;8;3;0;0;0;0;0;0;748,628418;160
233;403;2;2,9;6;3;1;2;2000;6;1;640;0;0;290;0;280;0;30;200;0;0;490;0;0;120;650;490;180;1440;44;2;0;594,68;3;0;0;0;0;0;1;;40;;40;13,2;7;5;3;0,80956875;2;3;12;8;3;0;0;0;0;0;0;748,628418;160
233;403;2;2,9;6;3;2;1;2000;5;0;530;660;0;0;0;0;0;0;200;50;0;460;0;0;320;0;1120;0;1440;46;1;0;594,68;3;0;0;0;0;0;1;;62;;62;6;2;1;1;2,136254646;1;3;12;8;3;0;1;1;0;0;0;748,628418;346,4203186
233;403;2;2,9;6;3;2;2;2000;6;1;680;300;0;130;0;10;0;0;300;20;0;330;70;0;740;300;630;0;1740;46;1;0;594,68;3;0;0;0;0;0;1;;62;;62;6;2;1;1;0,880695419;1;3;12;8;3;0;1;1;0;0;0;748,628418;346,4203186
233;403;2;2,9;6;3;3;1;2000;5;0;570;730;0;0;0;10;0;60;30;40;0;500;0;0;100;110;1230;0;1440;22;1;0;594,68;3;0;0;0;0;0;1;;66;;;6;2;1;1;2,40918255;1;2;12;8;3;0;0;1;0;0;1;748,628418;259,5842896
233;403;2;2,9;6;3;3;2;2000;6;1;710;0;0;0;0;340;0;40;170;180;0;490;0;0;360;590;490;0;1440;22;1;0;594,68;3;0;0;0;0;0;1;;66;;;6;2;1;1;0,989647651;1;2;12;8;3;0;0;1;0;0;1;748,628418;259,5842896
234;415;2;9,2;1;2;1;1;2001;7;5;710;0;0;510;0;0;0;0;30;150;40;600;0;700;780;70;600;0;2150;29;2;0;62,43;2;5;1;1;1;3;3;;;;;12,1;6;5;3;0,52538926;1;2;12;10;7;0;0;0;1;0;0;309,6702271;0
